1571,Shrenik,2017-07-06,40,.45,21.6,.24,-98.9
1572,7NR Retail,2017-07-05,27,4.2,5.12,1.43,-72.1
1573,Transwind Infra,2017-06-30,27,25.5,7.29,6.89,-5.5
1574,GG Engg,2017-06-30,20,.55,2.23,1.02,-54.3
1575,Ace Integ Sol,2017-06-29,40,22.08,7.2,3.97,-44.9
1576,Gautam Exim,2017-06-29,40,293.9,3.32,24.42,635.5
1577,AU Small Fin,2017-06-28,358,1007.05,1912.51,10759.76,462.6
1578,Accord Syn,2017-06-22,60,29,5.83,2.82,-51.6
1579,GTPL Hathway,2017-06-21,170,99.9,484.8,284.89,-41.2
1580,CDSL,2017-06-19,149,1457,523.99,5123.86,877.9
1581,Eris Lifescienc,2017-06-16,603,1553.5,1741.16,4485.73,157.6
1582,Tejas Network,2017-06-14,257,445.6,776.69,1346.66,73.4
1583,Globe Enterpris,2017-06-12,51,3.15,13.71,.85,-93.8
1584,Riddhi Corp,2017-06-12,130,74.64,12.35,24.82,101
1585,Shri Ram Switch,2017-05-25,19,6.3,5.07,1.68,-66.9
1586,Vadivarhe Spec,2017-05-22,42,18.5,14.46,6.37,-55.9
1587,Jalan Trans,2017-05-18,46,3.55,17.71,1.37,-92.3
1588,Yug Decor,2017-05-18,26,21.66,2.88,4.14,43.8
1589,PSP Projects,2017-05-17,210,881.2,211.68,888.25,319.6
1590,Bhakti Gems,2017-05-17,20,39.55,3.92,8.92,127.6
1591,HUDCO,2017-05-08,60,224.85,1224.35,4588.26,274.8
1592,Meera Ind,2017-04-27,36,63,3.89,16.33,319.8
1593,Zota Health,2017-04-27,125,1502.6,58.5,703.22,1102.1
1594,S Chand  Co,2017-04-26,670,164.9,728.56,179.31,-75.4
1595,Starlineps Ent,2017-04-26,23,4.05,13.18,27.85,111.3
1596,Infobeans Tech,2017-04-18,58,941.9,36.78,597.35,1524.1
1597,KMS Medis,2017-04-12,30,126.5,2.7,11.39,321.9
1598,Panache Digi,2017-04-11,81,328.85,14.58,59.19,306
1599,Sikko Ind,2017-04-05,32,4.92,5.12,.79,-84.6
1600,MK Protein,2017-03-31,70,6.01,10.23,26.36,157.7
1601,Escorp Asset,2017-03-31,15,116.8,3.24,42.05,1197.8
1602,ASL Ind,2017-03-31,35,116.1,9.8,32.51,231.7
1603,Dev Info Tec,2017-03-31,42,35.41,6.25,26.35,321.6
1604,Focus Lighting,2017-03-30,45,79.81,4.05,7.18,77.3
1605,Creative Newtec,2017-03-29,75,726.2,13.5,130.72,868.3
1606,Bohra Ind,2017-03-23,55,17,25.15,7.77,-69.1
1607,Shankara Build,2017-03-22,460,127.8,345,95.85,-72.2
1608,Euro India Fres,2017-03-21,78,258.55,51.26,169.9,231.4
1609,Oceanic Food,2017-03-20,65,70.35,6.5,21.11,224.8
1610,CL Educate,2017-03-20,502,83,238.95,158.03,-33.9
1611,Prime Fresh,2017-03-20,60,269.05,7.28,97.99,1246
1612,Laxmi Cots,2017-03-17,20,18.6,9.6,8.93,-7
1613,Maximus Int,2017-03-17,25,11.15,3.77,33.58,790.7
1614,Manas Prop,2017-03-17,360,390,39.96,43.29,8.3
1615,Octaware Tec,2017-03-17,90,80.88,8.6,7.73,-10.1
1616,Chemcrux,2017-03-15,18,104.4,2.4,41.84,1643.3
1617,Manomay,2017-03-15,30,189.9,11.41,72.24,533.1
1618,Airan,2017-03-14,45,17.71,14.85,5.84,-60.7
1619,Sarthak Metal,2017-03-10,30,85.97,10.91,31.26,186.5
1620,Avenue Super,2017-03-08,299,3664.9,1870,22920.95,1125.7
1621,IFL Enterprises,2017-03-07,20,.58,3.25,2.61,-19.7
1622,Music Broadcast,2017-03-06,333,6.67,488.53,61.16,-87.5
1623,Sanginita Chem,2017-03-01,22,10.45,10.05,4.77,-52.5
1624,RMC Switchgears,2017-02-28,27,420.7,4.15,96.93,2235.7
1625,Akash Infra,2017-02-28,125,24.1,25.5,4.92,-80.7
1626,Nitiraj Enginee,2017-02-20,100,182.1,22.01,40.08,82.1
1627,Tanvi Food,2017-02-17,60,77.45,6.6,8.52,29.1
1628,Global Educat,2017-02-16,150,86.54,10.25,5.91,-42.3
1629,Krishana Phosch,2017-02-13,30,517.6,19.73,340.37,1625.1
1630,BSE,2017-01-23,806,2706.3,1243.43,4175.06,235.8
1631,Madhav Copper,2017-01-23,81,78.71,4.48,4.36,-2.7
1632,Super Fine Knit,2017-01-18,12,11.5,4.08,3.91,-4.2
1633,Maheshwari Logi,2016-12-30,68,47.07,27.17,18.81,-30.8
1634,Libas Consumer,2016-12-27,68,10.99,13.6,2.2,-83.8
1635,Prolife Ind,2016-12-27,38,70.35,4.22,7.81,85.1
1636,Viram Suvarn,2016-12-23,45,8.69,5.12,17.04,232.8
1637,Laurus,2016-12-06,428,1114.6,1340.36,17452.84,1202.1
1638,Sheela Foam,2016-11-29,730,584,510,816,60
1639,Aditya Vision,2016-11-28,15,490,5.76,1881.6,32566.7
1640,Jet Freight Log,2016-11-24,28,16.5,4.07,4.79,17.7
1641,Agro Phos India,2016-10-27,22,39.21,12.94,23.06,78.2
1642,Varun Beverages,2016-10-26,445,499.5,1112.5,21072.66,1794.2
1643,PNB Hsg Fin,2016-10-25,775,1009.4,3001.87,3909.8,30.2
1644,Endurance Tech,2016-10-05,472,2563.9,1161.73,6310.53,443.2
1645,Pansari Dev,2016-09-30,22,305,10.19,141.28,1286.5
1646,Sakar Healthcar,2016-09-30,50,397.1,14.81,117.58,693.9
1647,Bindal Exports,2016-09-30,16,26.71,2,3.33,66.5
1648,Shashijit,2016-09-30,15,3.84,3.49,5.36,53.6
1649,Mewar Hi,2016-09-30,22,97.7,2.34,10.38,343.6
1650,Gretex Indust,2016-09-30,20,190,3.96,37.62,850
1651,Globe Intl,2016-09-30,24,45.15,5.17,9.73,88.2
1652,Art Nirman,2016-09-30,25,48.35,5.01,9.69,93.4
1653,Dhanuka Real,2016-09-30,40,19.9,4.22,2.1,-50.2
1654,DRA Consultants,2016-09-30,10,18.74,2.96,5.55,87.5
1655,Alcokraft Dist,2016-09-30,35,140.4,7.7,30.89,301.2
1656,Diksat Transwo,2016-09-29,40,120,18.43,55.3,200.1
1657,Aditya Cons Mar,2016-09-29,15,41.3,6,16.52,175.3
1658,Valiant Org,2016-09-29,220,268.5,21.23,51.81,144
1659,Nandani Creat,2016-09-28,28,38.24,4.04,5.52,36.6
1660,Jet Knitwear,2016-09-27,39,89.2,4.22,9.66,128.9
1661,HPL Electric ,2016-09-22,202,391.95,361,700.47,94
1662,ICICI Prud,2016-09-19,334,690,6056.79,12512.53,106.6
1663,AVSL Industries,2016-09-15,36,126,5.18,18.14,250.2
1664,Radhika Jewel,2016-09-14,75,73.7,49.5,243.21,391.3
1665,GNA Axles,2016-09-14,207,371,130.41,467.46,258.5
1666,L&T Tech,2016-09-12,860,4312.75,894.4,4485.26,401.5
1667,Crown Lifters,2016-09-09,121,130.07,6.68,7.18,7.5
1668,Riddhi Steel,2016-09-02,38,283.5,8.89,66.34,646.2
1669,Dhatre Udyog,2016-09-01,32,5.65,11.52,20.34,76.6
1670,Sprayking,2016-08-31,21,1.85,1.86,5.48,194.6
1671,Madhya Bha Agro,2016-08-29,24,437.1,13.9,253.08,1720.7
1672,Mitsu Chem,2016-08-26,95,110.15,9.51,33.07,247.7
1673,Shiva Granito ,2016-08-23,12,12.3,5.04,5.17,2.6
1674,RBL Bank,2016-08-19,225,320.1,1212.97,1725.65,42.3
1675,SP Apparels,2016-08-02,268,690.5,239.12,616.09,157.6
1676,Dilip Buildcon,2016-08-01,219,455.75,653.98,1360.96,108.1
1677,Prabhat Techno,2016-07-22,51,100,11.22,26.4,135.3
1678,Advanced Enzyme,2016-07-20,896,307.1,411.7,705.54,71.4
1679,LTIMindtree,2016-07-11,710,5978,1242.5,10461.5,742
1680,Adv Syntex,2016-06-30,12,4.5,2.52,1.09,-56.7
1681,Commercial Syn,2016-06-30,24,153.7,7.66,147.18,1821.4
1682,Titaan Ten Ent,2016-06-30,15,67,2.72,12.17,347.4
1683,KKV Agro Pow,2016-06-30,320,610,3.58,6.83,90.8
1684,Quess Corp,2016-06-29,317,219,400,276.34,-30.9
1685,Zeal Aqua,2016-06-27,130,10.83,14.76,36.88,149.9
1686,Mahanagar Gas,2016-06-21,421,1074.5,1039.64,2653.42,155.2
1687,Yash Chemex,2016-06-07,23,74.15,2.51,20.24,706.4
1688,Shanti Educat,2016-06-01,90,180.5,39.6,794.2,1905.6
1689,United Polyfab,2016-05-25,45,28.23,7.65,4.8,-37.3
1690,Parag Milk,2016-05-04,215,294.6,1179.15,1615.71,37
1691,Sagardeep Alloy,2016-05-04,20,27.88,6,8.36,39.3
1692,Darshan Orna,2016-05-02,60,2.91,7.54,3.84,-49.1
1693,Ujjivan Fin,2016-04-28,210,590.35,882.5,2480.86,181.1
1694,Thyrocare,2016-04-27,446,466.9,479.21,1505.01,214.1
1695,Bajaj Healthcar,2016-04-27,170,404.1,30.9,293.8,850.8
1696,Ghushine Fintra,2016-04-25,10,19.13,2.6,4.97,91.2
1697,Ragh Prod Enhan,2016-03-31,39,933.1,7.49,1003.27,13294.8
1698,Lancer Contain,2016-03-31,12,12.76,1.85,56.59,2958.9
1699,Franklin Leas,2016-03-30,15,11,6.34,4.65,-26.7
1700,Nintec Sys,2016-03-29,10,400.5,1.88,112.94,5907.4
1701,CHD Chemicals,2016-03-21,11,5.65,1.98,1.02,-48.5
1702,Infibeam Aven,2016-03-21,432,16.49,450,687.08,52.7
1703,Umiya Tubes,2016-03-18,10,26.95,2,7.19,259.5
1704,Bharat Wire ,2016-03-18,45,180.7,70,281.09,301.6
1705,Healthcare Glo,2016-03-16,218,657,649.64,1957.86,201.4
1706,Khemani Dist,2016-03-16,100,132.9,15.84,84.21,431.6
1707,Wealth First PF,2016-03-10,50,910,8.4,152.88,1720
1708,HEC Infra Proj,2016-03-10,100,118.52,5.39,6.39,18.6
1709,Relicab Cable,2016-03-09,20,46.9,3.22,13.12,307.5
1710,Hi-Tech Pipes,2016-02-15,50,91.95,13.65,251.02,1739
1711,KP Energy,2016-02-15,70,343.25,6.44,615.79,9462
1712,Mobavenue AI,2016-02-10,12,1185,4.8,474,9775
1713,Quick Heal Tech,2016-02-08,321,264.3,451.25,371.55,-17.7
1714,Vikram Kamats,2016-02-03,10,57.75,1.31,7.57,477.9
1715,Teamlease ,2016-02-02,850,1597.1,423.68,796.06,87.9
1716,Ganga Pharma,2016-01-29,15,11.68,1.54,1.2,-22.1
1717,Precision Cam,2016-01-27,186,166,410.19,366.08,-10.8
1718,GVP Infotech,2015-12-30,30,8.72,8.68,2.52,-71
1719,Narayana Hrud,2015-12-17,250,1936.7,613.08,4749.43,674.7
1720,Suncare Trad,2015-12-15,64,.68,24.22,7.72,-68.1
1721,Dr Lal Pathlabs,2015-12-08,550,1476.25,638,3424.9,436.8
1722,Alkem Labs,2015-12-08,1050,5660,1349.61,7275.05,439
1723,Navigant Corp,2015-11-30,14,89.5,1.19,7.61,539.5
1724,Perfect Infra,2015-10-30,23,4.05,5.77,1.02,-82.3
1725,SH Kellkar,2015-10-28,180,182.3,508.17,514.67,1.3
1726,Indigo Air,2015-10-27,765,5008.9,3025.33,19808.6,554.8
1727,Coffee Day ,2015-10-14,328,34.83,1150,122.12,-89.4
1728,Patdiam Jewel,2015-09-30,38,262,5,34.51,590.2
1729,Tejnaksh Health,2015-09-30,80,15.2,2.43,8.5,249.8
1730,Bella Casa,2015-09-28,14,373,3.43,91.39,2564.4
1731,Vishal Bear,2015-09-28,25,66,3.24,19.25,494.1
1732,Naksh Precious,2015-09-28,26,6.21,6.24,1.49,-76.1
1733,Ahimsa Indus,2015-09-24,25,23.75,3.8,3.61,-5
1734,Shaival Reality,2015-09-15,100,30.5,5.28,1.61,-69.5
1735,Waaree Tech,2015-08-31,18,217.05,2.29,38.65,1587.8
1736,Sadbhav Infra,2015-08-31,103,3.73,491.66,17.8,-96.4
1737,Shree Pushkar,2015-08-25,65,357.15,70,384.62,449.5
1738,Navkar Corp,2015-08-24,155,99.79,600,386.28,-35.6
1739,Universal Auto,2015-08-19,15,60.7,3.24,16.39,405.9
1740,Thinkink Pictur,2015-08-13,40,.23,15.9,2.74,-82.8
1741,Power Mech ,2015-08-07,640,2332,273.22,1991.06,628.7
1742,Mangalam Seeds,2015-07-29,50,150.6,5.7,34.34,502.5
1743,Emkay Tap Cut,2015-07-27,330,113,15.55,5.32,-65.8
1744,Syngene Intl,2015-07-27,250,657,550,2890.8,425.6
1745,Pecos Hotels,2015-07-23,50,270,2.3,12.39,438.7
1746,Loyal Equip,2015-07-03,18,197.1,3.24,53.22,1542.6
1747,Gala Glob Prod,2015-06-30,24,1.99,3.04,.56,-81.6
1748,Rudra Global,2015-06-30,27,25.48,17.24,65.07,277.4
1749,Growington Vent,2015-06-29,10,.74,1.56,1.43,-8.3
1750,Mishka,2015-06-26,10,42,5.45,22.89,320
1751,Garment Mantra,2015-06-25,16,1.26,1.6,3.78,136.3
1752,Ambition Mica,2015-06-23,40,2.96,4.3,.95,-77.9
1753,PNC Infra,2015-05-08,378,249.8,488.44,1613.92,230.4
1754,UFO Moviez ,2015-04-28,625,80.19,600,76.98,-87.2
1755,MEP Infra,2015-04-21,63,1.81,321.77,9.24,-97.1
1756,VRL Logis,2015-04-15,205,265.2,467.88,1210.55,158.7
1757,OP Chains,2015-03-30,11,31.01,2.04,5.74,181.4
1758,Athena Const,2015-03-25,10,4.5,2.5,1.13,-54.8
1759,UR Sugar Indus,2015-03-25,15,3.18,1.5,2.39,59.3
1760,Filtra Cons,2015-03-24,42,72,3.11,21.34,586.2
1761,Inox Wind,2015-03-18,325,123.05,1037.34,1571.02,51.4
1762,Imagicaaworld,2015-03-10,180,49.2,365.87,100.01,-72.7
1763,Agi Infra,2015-03-10,54,263.7,14.99,732.03,4783.5
1764,Ganesha Ecovers,2015-03-09,10,27.85,3.9,10.86,178.5
1765,SSPN Finance,2015-03-06,20,10.59,1.5,1.59,6
1766,Ortel Comm,2015-03-03,181,1.65,174.71,1.59,-99.1
1767,Star Housing,2015-02-25,30,13.58,4.8,17.38,262.1
1768,Karnavati Fin,2015-01-19,10,1.65,2.58,4.26,65.1
1769,Raghuvansh Agro,2015-01-09,11,56.96,3.96,20.51,417.9
1770,Monte Carlo Fas,2014-12-03,645,632.6,350.43,343.69,-1.9
1771,Captain Pipes,2014-11-26,40,11.37,4.4,37.56,753.6
1772,Kaizen Agro Inf,2014-11-26,15,13.31,9,7.99,-11.2
1773,Jet Solar,2014-10-30,125,18,4.5,2.59,-42.4
1774,JLA Infraville,2014-10-16,10,8,2,1.6,-20
1775,Ceinsys Tech,2014-09-30,40,1102.05,9.6,290.94,2930.6
1776,Hanman Fit,2014-09-29,30,4.79,7.2,1.21,-83.2
1777,Starlit Pow Sys,2014-09-29,18,3.59,2.95,.74,-74.9
1778,Vibrant Global,2014-09-29,19,36.36,11.48,21.97,91.4
1779,Dhabriya Poly,2014-09-29,15,364,3.3,100.1,2933.3
1780,Aryaman Cap Mkt,2014-09-25,12,478.8,4.31,171.89,3888.2
1781,Atishay,2014-09-25,16,212,3.71,61.48,1557.1
1782,Shemaroo Ent,2014-09-16,170,107,120,75.53,-37.1
1783,Ultracab,2014-09-15,36,8.88,7.97,22.12,177.5
1784,Encash Entertainment,2014-09-09,40,29,4.39,3.18,-27.6
1785,Sirohia & Sons,2014-09-08,12,6.88,3.6,2.06,-42.8
1786,Sharda Crop,2014-09-05,156,833,351.86,1878.84,434
1787,Snowman ,2014-08-26,47,40.25,197.4,169.05,-14.4
1788,Zinema Media,2014-07-25,15,18.27,4.96,6.04,21.8
1789,Bhanderi Infracon,2014-07-22,120,153,6.48,8.26,27.5
1790,Bansal Roof Pro,2014-06-26,30,107,2.04,29.1,1326.5
1791,Tarini Intl,2014-06-09,41,11.87,16.31,4.72,-71.1
1792,Moneyboxx Fin,2014-05-22,10,59.25,4.44,57.88,1203.6
1793,SPS Finquest,2014-05-21,75,178.75,25.08,134.49,436.2
1794,GCM Cap,2014-05-05,20,4.92,9,2.21,-75.4
1795,Wonderla ,2014-04-21,125,527.45,181.25,764.8,322
1796,R&B Denims,2014-03-28,10,126.05,3.71,233.82,6202.4
1797,Race Eco Chain,2014-03-03,10,138.5,6.5,90.03,1285.1
1798,Karnimata Cold,2014-02-25,20,9.32,3.04,1.41,-53.6
1799,Sanco Ind,2014-02-24,18,2.79,4.32,.67,-84.5
1800,Sanco Ind,2014-02-24,18,2.79,4.32,.67,-84.5
1801,BC Power,2014-02-24,18,2.08,10.37,5.99,-42.2
1802,Sanco Ind,2014-02-24,18,2.79,4.32,.67,-84.5
1803,Laxmipati Engg,2014-02-18,25,406,6.86,111.33,1522.9
1804,Laxmipati Engg,2014-02-18,25,406,6.86,111.33,1522.9
1805,Laxmipati Engg,2014-02-18,25,406,6.86,111.33,1522.9
1806,Unishire Urban,2014-02-10,10,1.6,6.43,1.03,-84
1807,Polymac Thermo,2014-02-06,35,19.98,7.7,4.4,-42.9
1808,Chemtech Indl,2014-01-15,15,79.51,7.43,39.37,429.9
1809,Suyog Tel,2013-12-30,25,603.5,4.53,131.23,2796.9
1810,RCI Ind,2013-12-30,30,6.81,8.64,1.96,-77.3
1811,Captain Poly,2013-11-26,30,79.4,5.94,106.12,1686.5
1812,Stellar Cap Ser,2013-10-15,20,5.89,9,2.65,-70.6
1813,Amrapali Cap,2013-10-15,100,20.04,25.78,5.17,-79.9
1814,MITCON ,2013-10-15,61,66.87,25.01,27.42,9.6
1815,SRG Fingrow Fin,2013-10-07,20,28.5,5.02,7.15,42.4
1816,VCU Data,2013-10-01,25,5.58,18.75,4.19,-77.7
1817,RJ Bio-Tech,2013-09-10,20,3.43,5,.86,-82.8
1818,Tiger Logis,2013-08-27,66,35.53,7.52,101.26,1246.5
1819,VKJ Infra,2013-08-12,25,.29,12.75,1.97,-84.5
1820,Julien Agro,2013-08-12,15,2.12,12,6.78,-43.5
1821,GCM Commodity,2013-08-01,20,4.51,7.02,1.58,-77.5
1822,Alacrity Sec,2013-07-29,15,51.11,9,30.67,240.8
1823,Money Masters,2013-07-23,15,.71,2,1.19,-40.5
1824,eDynamics,2013-06-10,25,3.22,15.65,2.02,-87.1
1825,India Finsec,2013-05-24,10,167.9,6,100.74,1579
1826,Just Dial,2013-05-20,530,729,927.37,1275.56,37.5
1827,SDC Techmedia,2013-05-17,14,17.58,2.8,3.52,25.7
1828,Lakhotia Poly,2013-03-19,35,74.33,5.08,30.22,494.9
1829,GCM Securities,2013-03-18,20,.79,12.19,4.82,-60.5
1830,Repco Home,2013-03-13,172,422.6,270.39,664.34,145.7
1831,Bothra Metals,2013-03-12,25,10.6,12.21,5.18,-57.6
1832,HPC Biosciences,2013-03-01,35,25.68,15.75,115.56,633.7
1833,Channel Nine,2013-02-22,25,10.41,11.67,48.59,316.4
1834,Nibe,2013-02-20,40,1247,5.1,476.98,9252.5
1835,V-Mart ,2013-02-01,210,690,94.42,1240.9,1214.2
1836,Eco Friendly Food,2012-12-27,25,8.21,7.52,24.68,228.2
1837,Indus Towers,2012-12-11,220,432.05,4155.8,8161.42,96.4
1838,Veto Switch,2012-12-03,50,112.55,25,61.9,147.6
1839,Bronze Infra,2012-10-19,15,1.72,8.56,.98,-88.6
1840,Shanti Guru Ind,2012-09-27,10,8.03,5.8,4.65,-19.8
1841,Comfort Commo,2012-09-05,10,19.19,6,11.51,91.8
1842,Thejo Engg,2012-09-04,402,1714.5,19.01,81.06,326.4
1843,SRG Hsg Fin,2012-08-22,20,279.55,7.01,137.14,1856.3
1844,Jointeca,2012-08-16,15,4.9,5.35,1.75,-67.3
1845,Jupiter Info,2012-07-30,20,41.42,4.08,16.9,314.2
1846,Waaree Renew,2012-07-24,22,940.15,5.07,1700.39,33438.3
1847,Max Alert Sys,2012-06-28,20,4.45,8,1.78,-77.8
1848,Special Res,2012-05-16,150,117.05,176.09,137.41,-22
1849,Looks Health,2012-05-12,40,5.2,12,2.73,-77.3
1850,Tribhovandas,2012-04-24,120,161.85,200,269.75,34.9
1851,MT Educare,2012-03-27,80,1.79,99,2.22,-97.8
1852,NBCC,2012-03-22,106,118.55,127.2,3200.85,2416.4
1853,Olympic Cards,2012-03-09,30,3.25,23.37,2.53,-89.2
1854,Pyxis Finvest,2012-02-23,25,9.76,8.85,3.46,-60.9
1855,MCX,2012-02-22,1032,2248.4,663.31,7225.66,989.3
1856,Aanchal Ispat,2011-11-24,20,11.24,16.01,9,-43.8
1857,Indo Thai ,2011-09-30,74,252.55,29.6,1010.2,3312.8
1858,Flexituff Ven,2011-09-29,155,12.58,104.63,8.49,-91.9
1859,Onelife Cap,2011-09-28,110,16.6,36.85,5.56,-84.9
1860,Ujaas Energy,2011-09-28,186,131.75,93,1383.38,1387.5
1861,Tijaria Polyp,2011-09-27,60,4.45,60,4.45,-92.6
1862,RDB Ras,2011-09-21,79,180,35.55,81,127.8
1863,Setuband Infra,2011-09-19,138,.47,60,2.04,-96.6
1864,PG Electro,2011-09-07,210,626.5,120.65,3599.24,2883.2
1865,TD Power,2011-08-24,256,688.3,227,3051.64,1244.3
1866,Brooks Lab,2011-08-16,100,76.73,63,48.34,-23.3
1867,Tree House,2011-08-10,135,8.18,113.83,6.9,-93.9
1868,LT Finance,2011-07-27,52,319.35,1236.07,7591.12,514.1
1869,Inventure Grow,2011-07-20,117,1.24,81.9,34.72,-57.6
1870,Bharatiya Glob,2011-07-11,82,3.63,55.1,2.44,-95.6
1871,Kridhan Infra,2011-06-27,108,4.23,34.75,6.8,-80.4
1872,Rushil Decor,2011-06-20,72,22.3,40.64,125.86,209.7
1873,VMS Ind,2011-05-30,40,29.64,25.75,19.08,-25.9
1874,Power Fin Corp,2011-05-10,203,376.1,4659.93,21583.75,363.2
1875,Vaswani Ind,2011-04-29,49,57.18,49,71.48,45.9
1876,Future Consumer,2011-04-25,10,.41,750,30.75,-95.9
1877,Muthoot Fin,2011-04-18,175,3935.1,901.25,20265.77,2148.6
1878,PTC India,2011-03-16,28,34.44,438.76,539.67,23
1879,Lovable Ling,2011-03-08,205,78.25,93.28,35.6,-61.8
1880,Fineotex ,2011-02-23,70,24.1,29.48,1014.89,3342.6
1881,Omkar Special,2011-01-24,98,6.15,79.38,4.98,-93.7
1882,Tata Steel,2011-01-19,610,186.2,3477,10613.4,205.2
1883,Shekhawati,2010-12-27,30,19,36,22.8,-36.7
1884,Punjab & Sind,2010-12-13,120,28.53,480,114.12,-76.2
1885,Ravi Kumar Dist,2010-12-08,64,23.85,73.6,27.43,-62.7
1886,A2Z Infra Engg,2010-12-08,400,15.21,776.31,29.52,-96.2
1887,Shipping Corpn,2010-11-30,140,227.05,1185.67,1922.9,62.2
1888,MOIL,2010-11-26,375,380.65,1260,2557.97,103
1889,RPP Infra ,2010-11-18,75,99.45,48.75,64.64,32.6
1890,Power Grid,2010-11-09,90,268.5,7575.91,40180.4,430.4
1891,Gravita India,2010-11-01,125,1820,45,3276,7180
1892,Coal India,2010-10-18,245,426.9,15475.09,26964.56,74.2
1893,Shah Metacorp,2010-10-13,71,5.3,54.67,40.81,-25.4
1894,Prestige Est,2010-10-12,183,1658.15,1200,10873.11,806.1
1895,Oberoi Realty,2010-10-06,260,1720,1028.61,6804.66,561.5
1896,Jupiter Wagons,2010-09-30,127,325.25,172.41,441.55,156.1
1897,Bedmutha Ind,2010-09-28,102,110.3,91.84,99.32,8.1
1898,Sea TV ,2010-09-27,100,4.94,50.2,2.48,-95.1
1899,Ashoka Buildcon,2010-09-24,324,166.1,225,519.06,130.7
1900,Cantabil Retail,2010-09-22,135,287.25,105,1117.08,963.9
1901,Va Tech Wabag,2010-09-22,1310,1212.2,472.59,2186.55,362.7
1902,Orient Green,2010-09-21,47,11.63,900,222.7,-75.3
1903,Ramky Infra,2010-09-21,450,533.7,530,628.58,18.6
1904,Eros Intl,2010-09-17,175,7.89,350,15.78,-95.5
1905,Sastasundar Ven,2010-09-17,118,316.75,147.5,395.94,168.4
1906,CP Capital,2010-09-16,310,110.65,115.1,41.08,-64.3
1907,Indosolar,2010-09-13,29,470.95,357,5797.56,1524
1908,Gujarat Pipavav,2010-08-23,46,189.7,553.85,2284.05,312.4
1909,Prakash Steel,2010-08-05,110,5.51,68.75,34.44,-49.9
1910,Bajaj Consumer,2010-08-02,660,276.5,297,622.13,109.5
1911,Engineers India,2010-07-27,290,205.6,977.12,1385.48,41.8
1912,Hind Media,2010-07-05,166,72,270,117.11,-56.6
1913,SJVN,2010-04-29,26,84.32,1079,3499.28,224.3
1914,Tarapur Trans,2010-04-26,75,30.38,63.75,25.82,-59.5
1915,Satchmo Hold,2010-04-23,54,3.85,405,28.88,-92.9
1916,Goenka Diamond,2010-03-23,135,.84,135,8.4,-93.8
1917,Intrasoft Tech,2010-03-23,145,91,53.65,33.67,-37.2
1918,Persistent Sys,2010-03-17,310,6230.5,168.01,13506.99,7939.4
1919,IL&FS Trans,2010-03-11,258,3.01,700,8.17,-98.8
1920,NMDC,2010-03-10,300,83.83,9967.3,8355.58,-16.2
1921,REC,2010-02-19,203,382.8,3486.16,17530.4,402.9
1922,Man Infra,2010-02-18,252,126.85,141.75,535.16,277.5
1923,Texmo Pipes,2010-02-16,90,48.63,45,24.32,-46
1924,Hathway Cable,2010-02-09,240,12.45,666,172.74,-74.1
1925,Arss Infra,2010-02-08,450,54.84,103.02,12.55,-87.8
1926,NTPC,2010-02-03,201,350.85,8286.69,17357.53,109.5
1927,Emmbi Ind,2010-02-01,45,98.75,38.96,85.49,119.4
1928,Valor Estate,2010-01-29,468,119.5,1500,383.01,-74.5
1929,Thangamayil ,2010-01-27,75,3481.75,28.75,2669.57,9185.5
1930,Vascon Engg,2010-01-27,165,47.68,178.2,51.49,-71.1
1931,Jubilant Food,2010-01-18,145,547.4,328.72,12409.8,3675.2
1932,DBCorp,2009-12-11,212,253.85,385.31,461.37,19.7
1933,Godrej Prop,2009-12-09,490,2128.5,462.06,4014.24,768.8
1934,JSW Energy,2009-12-07,100,514.05,2698.21,13870.16,414.1
1935,MBL Infra,2009-11-27,180,31.05,102.6,35.4,-65.5
1936,Astec Life,2009-10-29,82,692.05,61.5,519.04,744
1937,Den Networks,2009-10-28,195,31.95,362.06,59.32,-83.6
1938,Rattanind  Pow,2009-10-12,45,9.5,1623.84,342.81,-78.9
1939,Expleo Solution,2009-09-22,125,980.5,45.58,357.49,684.3
1940,Swan Defence,2009-09-16,58,1772.3,495.61,15144.34,2955.7
1941,Oil India,2009-09-07,1050,426.25,2777.25,8455.73,204.5
1942,Globus Spirits,2009-08-31,100,1153.15,75,864.86,1053.1
1943,NHPC,2009-08-07,36,83.52,6038.55,14009.43,132
1944,Adani Power,2009-07-28,100,147.6,3016.52,22261.92,638
1945,Raj Oil,2009-07-20,120,50.02,114,47.52,-58.3
1946,Excel Realty ,2009-07-14,85,1.32,48.17,33.66,-30.1
1947,Mahindra Holi,2009-06-23,300,304,277.96,633.74,128
1948,Alkali Metals,2008-10-07,103,79.5,78.61,60.68,-22.8
1949,20 Microns,2008-09-08,55,205.9,23.93,179.16,648.7
1950,Somi Conveyor,2008-06-24,35,121.85,21.8,75.89,248.1
1951,Lotus Eye Hosp,2008-06-12,38,119,38,119,213.2
1952,Archidply Ind,2008-06-11,74,91.59,48.96,60.59,23.8
1953,Sejal Glass,2008-06-09,115,845,1057.33,7769.06,634.8
1954,Bafna Pharma,2008-05-27,40,154.6,25.6,98.94,286.5
1955,Niraj Cem,2008-05-26,190,38.77,61.75,12.6,-79.6
1956,Gokul Refoils,2008-05-08,195,40,697.94,715.84,2.6
1957,Telogica,2008-04-15,35,9.6,28,15.36,-45.1
1958,Kiri Ind,2008-03-25,150,563,56.25,211.13,275.3
