Nephro Care,INE0SUN01013,110.45,110.5,115.99,130.51,142.14,-22.3
Bansal Wire Ind,INE0B9K01025,305.05,307.87,311.68,315.52,358.68,-15
Ganesh Green Bh,INE0R8C01018,306.9,316.98,325.01,374,409.13,-25
Sati Poly Plast,INE0RPM01017,60,61.36,63.5,67.9,92.66,-35.3
Magellanic,INE613C01026,25.36,25.82,27.02,44.66,66.32,-61.8
Manglam Infra,INE0R3101011,19.6,20.12,20.4,21.41,25.75,-23.9
Panorama Stud,INE258R01028,37.99,38.63,40.6,47.92,52.04,-27
VVIP Infratech,INE0MNP01016,120.25,121.59,124.81,138.28,171.16,-29.7
Ashapura Logist,INE0LAA01017,67.95,68.14,68.31,69.43,73.76,-7.9
Bulkcorp Intern,INE0SZ301012,57.1,58.2,60.26,70.32,70.33,-18.8
Cellecor Gadget,INE0OMO01025,28.5,28.9,29.83,30.3,40.99,-30.5
Rushil Decor,INE573K01025,22.3,22.72,23.09,24.48,26.09,-14.5
Positron Energy,INE0S3H01017,204.95,207.01,210.84,274.54,311.4,-34.2
Money Masters,INE340O01021,.71,.74,.82,1,1.99,-64.3
Jay Bee Laminat,INE0SMY01017,114.4,117.07,120.17,142.75,213.9,-46.5
Premier Energie,INE0BS701011,762.45,817.29,870.42,971.66,1000.56,-23.8
Ecos Mobility,INE06HJ01020,197.85,198.97,212.23,220.75,245.24,-19.3
Paramatrix Tech,INE0S2W01018,78.4,79.71,80.13,82.35,87.67,-10.6
Raymond Life,INE02ID01020,1005.85,1022.31,1059.88,1119.6,1170.99,-14.1
Andhra Paper,INE435A01051,66.6,67.02,67.08,71.31,76.8,-13.3
Sanofi Consumer,INE0UOS01011,4406,4502,4551.59,4648.82,4891.78,-9.9
Sportking ,INE885H01029,86.48,86.97,88.2,94.44,100.55,-14
Aditya Ultra,INE01YQ01013,25.5,25.6,27.05,32.35,34.03,-25.1
Nandan Denim,INE875G01048,2.92,2.94,2.97,3.12,3.62,-19.3
Arkade Develop,INE0QRL01017,133.5,135.68,140.13,157.62,168.84,-20.9
Deccan Transcon,INE0S7C01019,23.05,23.69,25.17,29.59,41.73,-44.8
Paramount Speci,INE0Q6001012,28,28.54,29.15,31.72,44.09,-36.5
Divyadhan Recyc,INE0QYI01019,26.85,28.53,30.46,36.1,45.36,-40.8
Saj Hotels,INE00MT01022,54.8,56.12,59.26,64.34,68.46,-20
New Light Indus,INE835U01027,1.37,1.39,1.43,1.62,2.32,-41
Rajnish Retail,INE786J01033,4.83,5.07,5.14,6.4,7.56,-36.1
Shiv Texchem,INE0YRO01015,152,152.83,157.7,169.59,241.35,-37
Harshil Agrotec,INE098E01026,.51,.52,.54,.57,1.73,-70.5
Deepak Builders,INE0OPA01019,116.55,117.35,118.89,135.85,144.43,-19.3
Jash Engg,INE039O01029,408.45,427.18,433.83,461.37,512.38,-20.3
KCK Industries,INE0J1E01027,26,26.02,29.23,31.01,39.38,-34
Afcons Infra,INE101I01011,377,386.59,389.67,414.23,435.56,-13.4
Motisons Jewel,INE0FRK01020,13.92,14.4,15.4,16.33,18.88,-26.3
JTL Industries,INE391J01032,58.55,59.21,60.16,63.68,74.7,-21.6
NivaBupa Health,INE995S01015,74.76,75.17,75.27,75.59,79.85,-6.4
Lamosaic India,INE0R0201012,34,34.43,35.08,37.96,42.98,-20.9
Cupid Breweries,INE108G01010,41.47,43.3,45.09,77.01,99.11,-58.2
Suraksha Diagno,INE877V01027,270.2,272.55,275.03,293.91,304.72,-11.3
Shradha AI Tech,INE489B01031,30.55,31.91,33.2,35.67,40.41,-24.4
Odigma Consulta,INE054301028,31.35,31.83,31.98,35.57,40.02,-21.7
One Mobikwik,INE0HLU01028,227.1,229.42,232.71,246.64,279.81,-18.8
Supreme Facilit,INE0U6N01014,30,30.89,31.05,35.75,37.17,-19.3
Hamps Bio,INE0QBD01018,18.5,19.37,21.35,23.59,24.68,-25
Identical Brain,INE0TD101011,22.2,22.76,23.94,31.41,42.42,-47.7
Unimech Aerospa,INE0U3I01011,897.8,908.46,924.95,965,1071.65,-16.2
Anya Polytech,INE0SI601032,19.55,20.14,21.35,22.54,23.71,-17.6
Jagsonpal Phar,INE048B01035,187.5,191.28,197.56,208.66,226.35,-17.2
Julien Agro,INE890N01027,2.12,2.17,2.45,2.86,4.06,-47.8
Fabtech Tec Cle,INE0HSD01011,302.8,312.98,316.77,334.38,345.35,-12.3
Standard Glass,INE0M4D01010,142.2,147.44,150.33,163.18,165.45,-14.1
BR Goyal Infra,INE00ST01011,116.3,120.95,122.05,129.62,131.95,-11.9
Blue Cloud Soft,INE373T01047,21.33,21.46,23.32,24.53,26.91,-20.7
Rikhav Securiti,INE0CFH01028,55.18,55.47,56.06,62.2,71.54,-22.9
H.M. Electro,INE0DZD01015,54.04,54.62,56.42,58.27,66.26,-18.4
Mohite Ind,INE154B01023,2.78,2.83,2.93,3.07,3.16,-12
Ksolves India,INE0D6I01023,282.1,285.44,287.57,304.66,360.14,-21.7
T T,INE592B01024,8.3,8.36,8.56,9.25,12.14,-31.6
Solarium Green,INE0W0H01017,226,233.78,237.01,283.62,322.03,-29.8
Eleganz Interio,INE0R9101015,88,91.73,98.29,108.2,124.01,-29
Conart Engg,INE714D01020,81.95,95.9,95.96,97.89,103.96,-21.2
L.K.Mehta Poly,INE0FFF01017,42.51,46.32,48.7,50.84,52.19,-18.6
Swasth Foodtech,INE0TIR01017,25,25.4,26.48,29.58,33.05,-24.4
Mehai Tech,INE062Y01020,1.63,1.67,1.68,3.36,13.92,-88.3
Prabha Energy,INE0I0M01023,183,186.45,186.84,198.97,224.54,-18.5
Last Mile Ent,INE404B01022,8.43,8.87,9.84,11.97,19.17,-56
Softrak Biotech,INE562E01021,1.83,1.94,2.12,2.48,2.7,-32.2
Desco Infratech,INE0TGG01014,184,189.55,198.78,220.89,232.11,-20.7
ATC Energies,INE0V0Q01019,35.5,36.63,37.73,43.89,67.22,-47.2
Kapil Raj Fin,INE332Q01023,2.99,3.01,3.19,3.48,5.6,-46.6
Akme Fintrade,INE916Y01027,6.36,6.39,6.73,7.39,7.53,-15.5
Srigee DLM,INE0RJ901010,83.01,85.29,91.09,109.93,180.44,-54
Virtual Galaxy,INE0VRH01015,151.35,152.27,153.61,159.43,169.4,-10.7
Digitide Solut,INE0U4701011,129.5,130.74,134.74,146.42,183.43,-29.4
Ganga Bath Fit,INE0ZI101018,20.2,20.69,21.31,23.33,27.04,-25.3
Jeena Sikho,INE0J5801029,670,675.57,701.57,723.46,734.05,-8.7
Oswal Pumps,INE0BYP01024,505.25,518.9,528.44,617.08,694.67,-27.3
Laddu Gopal,INE546I01025,1.01,1.02,1.04,1.16,2.52,-59.9
Adi Birla Life,INE14LE01019,120.3,124.72,124.95,130.95,139.03,-13.5
Aakaar Medical,INE1GYP01013,69.85,71.26,73.17,78.82,82.49,-15.3
Padam Cotton Ya,INE448D01025,3.32,3.34,3.42,3.57,6.42,-48.3
Ellenbarrie Ind,INE236E01022,321,333.7,344.67,400.54,472.23,-32
Globe Civil Pro,INE0V3U01015,58.33,59.74,60.21,66.16,73.42,-20.6
Shri Hare-Krish,INE0NON01025,55.1,56.15,56.2,59.36,63.61,-13.4
Suntech Infra,INE0SGZ01016,40.65,41.92,43.4,47.94,61.59,-34
Moving Media,INE0XM301010,49,49.63,50.51,56.47,64.33,-23.8
Neetu Yoshi,INE0UZO01024,103,105.63,109.93,115.72,121.9,-15.5
Cool Caps Ind,INE0HS001028,68.9,69.12,71.81,77.03,80.45,-14.4
Cedaar Textile,INE11J101017,59.6,59.97,69.25,80.24,97.76,-39
Marc Loire Fash,INE0TBQ01014,44.05,45.13,46.1,55.26,58.96,-25.3
Pushpa Jeweller,INE154801018,102,102.57,105.77,118.53,126.84,-19.6
Emkay Tools,INE0PXC01024,835,839.01,867.27,873.43,913.5,-8.6
Crizac,INE0S4R01014,275.65,281,282.35,289.35,310.14,-11.1
Meta Infotech,INE162901016,114,116.3,117.85,130.33,150.67,-24.3
Chemkart India,INE0VWL01017,124.1,127,141,185.21,201.45,-38.4
Anthem Bioscien,INE0CZ201020,642.25,646.8,661.98,683.91,736.58,-12.8
Monarch Survey,INE0V0L01028,211,211.21,216.11,238,252.1,-16.3
TSC India,INE16VK01010,47,48.2,49.05,56.23,60.62,-22.5
Kaytex Fabrics,INE13ZD01013,71,73.7,75.25,82.23,96.06,-26.1
Cash UR Drive,INE0WL201014,125,130.95,138.49,145.12,146.6,-14.7
Essex Marine,INE1IBY01019,23.12,23.83,25.16,26.17,27.67,-16.4
Jyoti Global,INE1M3T01017,39.85,42.92,48.4,54.94,56.01,-28.9
All Time Plasti,INE0GV601021,262.5,262.75,264.19,277.77,281.39,-6.7
Medistep Health,INE0UOY01019,24.25,24.52,25.09,26.86,29.89,-18.9
Star Imaging,INE0YG001013,85.95,89.03,97.98,121.84,126.88,-32.3
Icodex Publish,INE111601014,47.05,47.39,49.83,52.86,53.92,-12.7
Bemco ,INE142E01022,95.65,97.24,99.19,109.82,111.62,-14.3
Studio LSD,INE17VO01028,12.6,12.98,13.53,16.01,19.25,-34.6
Vikram Solar,INE078V01014,236.4,238.11,238.86,283.56,302.12,-21.8
Pavna Ind,INE07S101038,22.43,22.77,25.04,31.1,37.8,-40.7
Shivashrit Food,INE1DLF01018,129.4,129.68,131.25,131.95,132.64,-2.4
Sattva Engg Con,INE14DW01018,58.95,61.85,64.19,75.58,83.34,-29.3
Abril Papers,INE15MX01014,40.5,40.8,41.98,42.69,43.82,-7.6
Snehaa Organics,INE1OIC01018,59.7,64.12,70.7,79.09,83.77,-28.7
Austere Systems,INE104201012,45.5,47.54,50.69,53.77,56.17,-19
Fischer Medical,INE771F01041,41.63,41.69,43.21,65.13,82.18,-49.3
Vigor Plast,INE1DM601016,70.2,71.89,78.31,82.35,83.52,-16
Vashishtha Luxu,INE0WRP01016,110,118.55,136.62,154.97,157.42,-30.1
Kesar Ent,INE133B01027,6.14,6.29,6.59,7.92,8.75,-29.8
Sampat Aluminiu,INE10XS01012,68,70.42,71.59,76.35,78.26,-13.1
Ganesh Consumer,INE652V01016,219.55,224.14,228.54,259.91,263.66,-16.7
Jaro Institute,INE00YJ01010,443.55,457.93,517.6,600.88,614.52,-27.8
BMW Ventures,INE965W01036,56.25,57.03,58.81,62.84,63.23,-11
Chatterbox Tech,INE1B4801017,73,76.38,82.01,109.55,111.4,-34.5
Jinkushal Indus,INE1FF001016,89,89.97,97.57,108.44,108.94,-18.3
Trualt Bioenerg,INE0MWH01014,400.7,403.35,405.44,437.77,443.24,-9.6
KVS Castings,INE163701019,59,62.62,65.88,68.34,68.47,-13.8
Manas Polymers,INE0U4H01011,84.3,88.86,94.24,106.33,106.99,-21.2
Suba Hotels,INE0RYR01018,137.75,140.51,146,162.16,162.54,-15.3
Welcure Drugs,INE331C01025,.42,.43,.45,.55,.82,-48.8
Fineotex ,INE045J01034,24.1,24.46,24.55,24.98,25.56,-5.7
Websol Energ,INE855C01023,84.45,87.63,89.31,108.78,123.83,-31.8
Unison Metal,INE099D01026,1.36,1.4,1.59,1.93,2.27,-40.1
Bharat Rasayan,INE838B01021,2150,2197.54,2344.22,2516.54,2535.43,-15.2
Mrs Bectors,INE495P01020,240.55,241.74,247.72,256.52,280.27,-14.2
