Parmeshwar Meta,INE0QQJ01021,164.35,251.55,12,5,8000,-69.2,164.35,164.35,95.8,71.6,73.47,123.7,164.35,47.84
Sattrix Informa,INE0QUV01010,335.2,227.94,11,5,4500,-52.6,335.2,335.2,295.97,13.3,199.1,68.4,372.85,77.95
Amkay Products,INE0QSB01016,63,54.53,3,5,28000,600,63,61.9,53.89,16.9,52.29,20.5,81.99,36
Bizotic Commer,INE0OJ401014,850.5,683.8,33,5,14400,1100,850.5,810,801.84,6.1,343.79,147.4,1049,70.06
Narmada Agro,INE117Z01011,24.78,94.01,4,5,207549,91.9,24.78,23.78,23.08,7.4,20.37,21.6,28.39,14.6
Rajeshwari Can,INE0CQ101015,25.57,26.83,1,5,2000,-83.9,25.57,25.57,30.57,-16.4,156.08,-83.6,312.75,21.1
Eki Energy,INE0CPR01018,103.05,284.46,13,5,56097,163,105.8,98,103.9,-.8,127.89,-19.4,281.8,82.45
A-1,INE911Z01017,456.85,2101.51,100,5,432435,3616.7,456.85,413.35,449.46,1.6,223.45,104.5,704.14,96.25
Taylormade Ren,INE459Z01017,113.6,126.02,6,5,14444,47.2,113.6,108.5,137.23,-17.2,219.28,-48.2,364,90.5
Sayaji Ind,INE327G01032,68.79,86.95,4,5,1155,685.7,68.79,68.75,72.64,-5.3,74.84,-8.1,103.44,53.75
PRO CLB Global,INE438C01010,31.17,15.91,1,5,65107,220,31.17,31.17,36.98,-15.7,36,-13.4,54.98,21.41
Parmeshwari Sil,INE808R01012,81.92,24.59,1,5,25,-50,81.92,81.92,45.99,78.1,45.99,78.1,81.92,15
Riddhi Steel,INE367U01013,283.5,235.03,11,5,3000,100,283.5,280,157.86,79.6,129.31,119.2,283.5,75.05
Darjling Ropway,INE830S01014,35,10.68,1,5,9,-98.6,35,33.3,54.46,-35.7,40.99,-14.6,75.47,24.01
Cyber Media,INE278G01037,17.55,38.49,2,5,12189,132.1,17.75,16.73,17.31,1.4,17.74,-1.1,28.9,12.19
Mangalam Drug,INE584F01014,33.51,53.04,3,5,624741,1314.4,33.51,33.51,45.12,-25.7,75.06,-55.4,129.9,22.7
Vashu Bhagnani,INE147C01017,61.12,213.94,10,5,717,-38,61.12,61.12,81.41,-24.9,104.02,-41.2,161.6,52.54
Ikoma Tech,INE164D01010,38.76,88.24,4,5,6285,-56.9,38.76,38.74,53.74,-27.9,84.19,-54,134.75,28.01
Hind Aluminium,INE227B01019,147.5,92.93,4,5,11301,-67.4,147.5,147.5,70.64,108.8,68.74,114.6,147.5,57.25
Madhuveer Com,INE312M01016,280.55,686.81,33,5,78782,702.4,280.55,253.85,205.96,36.2,218.44,28.4,295,138.5
Integrated Indu,INE882B01037,38.16,734.2,35,5,2232690,24,38.17,36.3,28,36.3,25.02,52.5,39.25,17
IEC Education,INE172B01017,26.46,40.37,2,5,3257,-56.2,26.46,26.46,29.28,-9.6,23.64,11.9,46.58,14.16
Munoth Comm,INE410E01015,7.98,7.94,0,5,111,-92.6,7.98,7.6,9.17,-13,13.27,-39.9,21.08,6.63
Parshwanat Corp,INE635I01018,104.7,32.79,2,5,232,465.9,104.7,94.77,96.08,9,109.52,-4.4,174.2,72.96
Trade Wings,INE961E01017,513.8,154.14,7,5,5,-95.2,513.8,513.8,232.87,120.6,232.87,120.6,513.8,47.04
Pioneer Invest,INE746D01014,118.75,153.12,7,5,6973,144.2,118.75,109.25,87.84,35.2,72.41,64,130.88,55
MP Agro Ind,INE468C01017,9.37,5.44,0,5,235,-74.3,9.37,9.35,10.1,-7.2,9.95,-5.8,13.33,7.58
APIS India,INE070K01014,90.93,1252.58,60,5,13286,-92.8,90.93,90.93,40.24,126,40.24,126,90.93,11.22
Deccan Bearing,INE498D01012,284.05,62.51,3,5,388,331.1,284.05,284.05,128.97,120.2,126.6,124.4,284.05,81.23
JSL Ind,INE581L01018,1116.15,131.02,6,5,70,366.7,1116.15,1057.7,1168.3,-4.5,1399.16,-20.2,1903,1007.25
East Ind Drums,INE191C01015,111.93,165.37,8,5,3113,-31.2,111.93,111.92,101.09,10.7,69.69,60.6,148,11.84
Cian Agro Ind,INE052V01019,1364,3817.28,182,5,69515,-30.1,1364,1277.05,1755.66,-22.3,893.68,52.6,3633.15,321
Shantai Ind,INE408F01024,19.96,14.97,1,5,5475,-9.6,19.96,19.96,14.3,39.6,13.91,43.5,19.96,9.5
Bhagyanagar Ind,INE458B01036,178.35,570.63,27,5,222330,-33.5,178.35,172.7,134.84,32.3,96.1,85.6,178.35,63.01
Lerthai Finance,INE347D01011,516.25,36.14,2,5,206,20500,516.25,467.3,596.9,-13.5,514.1,.4,774,302
TCI Finance,INE911B01018,32.92,46.75,2,5,123031,-60.6,32.92,32.92,14.42,128.3,13.76,139.2,32.92,10.3
Rain Ind,INE855B01025,153.4,5159.53,244,5,10238631,361.1,155.5,146,123.12,24.6,137.86,11.3,178.6,99.85
Gourmet Gateway,INE512D01028,14.42,193.62,9,4.9,194417,521.6,14.42,13.47,15.03,-4.1,16.56,-12.9,24.47,11.97
Goa Carbon,INE426D01013,435.55,398.58,19,4.9,151807,718.3,444,407.95,419.21,3.9,468.55,-7,726.2,377.25
Omnitex Ind,INE814D01010,561,237.36,11,4.9,1004,3618.5,561,510.5,540.51,3.8,398.08,40.9,638.25,223
Yudiz Solutions,INE09FA01019,26.95,27.81,1,4.9,1600,-75,26.95,26.95,29.35,-8.2,38.51,-30,65,25.6
Trom Industries,INE0SYV01018,79.7,73.28,3,4.9,14400,9.1,79.95,78.8,84.94,-6.2,131.86,-39.6,252.65,67.9
Sanco Ind,INE782L01012,2.79,3.65,0,4.9,45302,700.2,2.79,2.79,2,39.5,2.89,-3.5,4.73,1.66
Precision Metal,INE0HKW01018,11.85,27.21,1,4.9,10000,0,11.85,10.75,15.67,-24.4,24.99,-52.6,44.2,10.75
LCC Infotech,INE938A01021,5.1,64.56,3,4.9,67170,-81.9,5.1,5.1,4.45,14.6,5.69,-10.4,10.25,3.64
Akanksha Power,INE0PCY01014,70.8,131.11,6,4.9,10000,150,71,67.5,80.46,-12,97.8,-27.6,165,67.05
Citichem India,INE0A8401016,23.4,15.91,1,4.9,4000,-66.7,23.4,22.3,26.7,-12.4,30.36,-22.9,68.28,22.3
Carraro India,INE0V7W01012,564.3,3208.16,149,4.9,235780,158.2,571,532.65,525.52,7.4,447.82,26,661,253
Travels Rentals,INE0SG001011,19.95,22.35,1,4.9,12000,-55.6,19.95,19.01,30.56,-34.7,54.07,-63.1,95.32,19
Clinitech Lab,INE0QMR01015,43.5,9.93,0,4.9,1200,0,43.5,43.5,43.44,.1,49.9,-12.8,98.99,29.15
Transpact,INE06YD01010,144.45,5.59,0,4.9,1000,100,144.45,142.5,194.58,-25.8,201.77,-28.4,299.4,119.55
Tirupati Foam,INE115G01015,79.74,35.4,2,4.9,36,-89.5,79.74,72.2,100.86,-20.9,107.78,-26,136,67.31
Kanungo Fin,INE453S01015,12.91,5.98,0,4.9,400,-69.7,12.91,12.91,10.15,27.2,8.98,43.8,14.33,6.84
Starlineps Ent,INE594W01042,4.05,147.07,7,4.9,265593,-46.8,4.05,4.05,3.11,30.2,5.66,-28.4,8.6,1.9
Prime Fresh,INE442V01012,269.05,367.14,17,4.9,109000,116.3,269.05,258,256.58,4.9,201.85,33.3,324.5,106.35
Corporate Merc,INE850R01014,214,70.62,3,4.9,410,-79.7,215,194.9,315.56,-32.2,171.91,24.5,414.3,17.46
Swagtam Trading,INE150R01019,62.45,7.43,0,4.9,1,-80,62.45,62.45,60.78,2.7,65.34,-4.4,92,40.5
Symbiox Invest,INE653R01012,1.72,5.38,0,4.9,110505,-30.3,1.72,1.64,2.66,-35.3,3.12,-44.9,6.02,1.64
Toyam Sports,INE457P01020,1.07,60.49,3,4.9,1657035,-16.6,1.07,1,1.16,-7.8,1.35,-20.7,2.3,1
Ramchand Leas,INE516P01015,10.88,55.66,3,4.9,44544,-40.4,10.88,10.88,8.45,28.8,4.93,120.7,12.09,2.56
Libord Sec,INE267E01019,18.72,9.36,0,4.9,691,66.9,18.73,18.72,22.48,-16.7,23.32,-19.7,33.28,15.51
GSL Sec,INE721D01017,56.18,18.26,1,4.9,1791,-21.8,56.22,50.9,46.91,19.8,34.67,62,61.2,17.33
Rajeswari Infra,INE016C01014,4.27,2.36,0,4.9,128,-90.7,4.27,4.07,4.79,-10.9,4.59,-7,5.8,3.11
Raaj Medisafe,INE548H01015,84.96,92.64,4,4.9,1500,50,84.96,84.96,78.96,7.6,80.7,5.3,102.35,63.56
NMS Resources,INE169F01014,56.8,17.07,1,4.9,453,251.2,56.88,56.8,73.09,-22.3,56.27,.9,94.59,27.6
Arcee Ind,INE276D01012,9.1,4.68,0,4.9,5218,-89.9,9.1,9.1,6.58,38.3,6.22,46.3,9.1,4.43
Samtel India,INE538C01017,4.33,3.07,0,4.8,101,10000,4.33,4.33,0,0,0,0,4.33,2.83
Nava,INE725A01030,611.15,17303.31,797,4.8,3839677,784.7,627,583.6,569.08,7.4,541.4,12.9,735.3,356.6
Vilin Bio Med,INE0L4V01013,22.95,32.02,1,4.8,8000,-33.3,22.95,22.3,23.62,-2.8,24.04,-4.5,32.5,16.5
Classic Electro,INE0UQ601012,72.3,129.85,6,4.8,1600,-93.8,72.3,72.3,82.08,-11.9,85.73,-15.7,113.9,66
Shree Kris Infr,INE951Z01013,12.48,3.74,0,4.8,48750,1850,12.48,11.3,18.39,-32.1,41.46,-69.9,71,11.3
Shree Ganes Bio,INE051N01018,.66,26.31,1,4.8,2287647,469.9,.68,.61,.68,-2.9,.83,-20.5,1.15,.58
Jeevan Scienti,INE237B01018,71.45,110.61,5,4.8,47809,-35.4,71.45,70,61.78,15.7,46.41,54,71.45,32.85
Mangal Ind Fin,INE717C01025,1.32,190.41,9,4.8,47260974,-29.1,1.32,1.27,1.3,1.5,1.79,-26.3,3.7,.8
National Alum,INE139A01034,346.7,63676.31,2893,4.8,44951801,231.2,351.85,333.45,263.11,31.8,206.23,68.1,351.85,140
Filmcity Media,INE600B01033,2.15,6.57,0,4.8,35044,141.6,2.15,2,2.08,3.4,2.63,-18.3,5.7,1.9
Cybele Ind,INE183D01010,38.9,41.61,2,4.8,2433,21,38.9,37.1,30.05,29.5,27.01,44,42.68,18.25
Mahalaxmi Seam,INE257F01017,9.16,4.84,0,4.8,1329,41.4,9.16,8.75,8.72,5,9.91,-7.6,15.84,7.58
Bacil Pharm,INE711D01018,42.17,58.91,3,4.8,22737,46.6,42.26,40.1,37.38,12.8,42.11,.1,50.14,26.69
Shr Karthik Pap,INE538D01015,7.6,14.52,1,4.8,2052,-52.8,7.6,7.26,8.31,-8.5,9.16,-17,12.29,6.81
Ncc Blue Water,INE630N01019,29.1,22.55,1,4.8,2600,0,29.1,27.75,24.06,20.9,20.13,44.6,30.64,13.13
Konark Syn,INE517D01019,39.24,22.79,1,4.8,137,1145.5,39.3,39,38.2,2.7,32.87,19.4,45.8,25
Master Trust,INE677D01037,118.8,1338.88,61,4.8,519660,278.2,121,114,122.38,-2.9,137.92,-13.9,172.9,100.5
UTL Ind,INE184E01024,1.99,6.56,0,4.8,32336,-67.9,1.99,1.97,2.41,-17.4,2.5,-20.4,3.55,1.29
Jasch Ind,INE711C01028,166,112.85,5,4.7,1488,366.5,172.65,164,166.76,-.5,177.08,-6.3,228.4,135
Vaxtex Cotfab,INE098201036,2.46,37.04,2,4.7,3143749,190.5,2.46,2.44,1.55,58.7,1.06,132.1,2.66,.6
Marinetrans,INE0P1P01017,22.05,28.06,1,4.7,12000,200,22.05,20.15,17.78,24,19.21,14.8,28.2,13.3
Octavius Plant,INE117S01016,43.5,13.05,1,4.7,3,-57.1,43.5,43.5,47.83,-9.1,60.3,-27.9,84.99,41.55
HiKlass Trading,INE302R01024,24.6,34.96,2,4.7,9,80,24.67,24.6,14.17,73.6,14.17,73.6,24.67,6.81
Sabrimala Ind,INE400R01018,14.96,13.04,1,4.7,1994,-47.2,15,14.96,15.06,-.7,11.73,27.5,17.84,8.29
Fraser and Co,INE184Q01010,10.75,8.73,0,4.7,13166,7016.8,10.75,9.76,8.84,21.6,8.61,24.9,12.34,5.4
AF Enterprise,INE663P01015,2.46,8.68,0,4.7,83946,-39.6,2.46,2.35,2.36,4.2,5.79,-57.5,11.67,1.89
Cerebra Int,INE345B01019,6.45,72.23,3,4.7,72812,21.1,6.45,6.25,7.72,-16.5,6.96,-7.3,10.58,3.99
Beryl Sec,INE508J01015,30.7,15.51,1,4.7,1576,181.4,30.8,30.7,30.02,2.3,30.82,-.4,41.88,22
Santosh Fine,INE612D01018,25.2,8.65,0,4.7,52,-69.8,25.2,25,28.76,-12.4,28.76,-12.4,36.81,20.76
Wagend Infra,INE786K01023,1.15,5.42,0,4.6,26897,.2,1.26,1.11,1.12,2.7,1.14,.9,1.43,.87
IP Rings,INE558A01019,112.2,142.22,6,4.6,446,-59.7,117.5,107.45,125.97,-10.9,144.69,-22.5,197.8,102.1
Pulsar Int,INE183U01022,2.03,43.48,2,4.6,2528175,-14.3,2.03,2.02,2.23,-9,6.58,-69.1,25,1.11
Vascon Engg,INE893I01013,47.68,1078.95,47,4.6,1854175,170.6,47.95,45.26,54.61,-12.7,50.26,-5.1,74.61,32
Vishnusury Proj,INE0PQ001012,181.5,446.66,20,4.6,21000,425,181.5,168.25,165.56,9.6,182.39,-.5,288,145
Concord Drugs,INE858L01010,88.77,88.77,4,4.6,18954,557.7,88.77,83.55,77.58,14.4,51.67,71.8,92.52,26.1
Satchmo Hold,INE639K01016,3.85,56.14,2,4.6,370589,520.1,4.18,3.68,4.08,-5.6,3.72,3.5,4.99,2.56
Divi's Lab,INE361B01024,6644.2,176071.3,7664,4.6,748740,407,6656.65,6380.35,6494.62,2.3,6219.79,6.8,7077.7,4941.7
Tusaldah,INE319M01011,172.55,11.16,0,4.6,276,87.8,172.6,164.95,172.96,-.2,154.41,11.7,249.9,100.8
Bhagawati Oxy,INE026I01010,43.37,10.03,0,4.5,480,-53.6,43.5,42.99,42.49,2.1,45.01,-3.6,72.29,36.27
NK Ind,INE542C01019,68.97,41.45,2,4.5,407,-13.2,72.6,64.7,70.09,-1.6,70.57,-2.3,88.89,60.14
Synthiko Foils,INE363L01029,1799,156.51,7,4.5,1435,123.2,1842.8,1670,1303.34,38,620.05,190.1,1848,200.1
Vama Ind,INE685D01022,4.6,24.17,1,4.5,25446,-81.3,4.6,4.4,5.19,-11.4,6.5,-29.2,11.42,4.25
Quadrant Tele,INE527B01020,.47,28.78,1,4.5,1067193,-11.1,.47,.47,.38,23.7,.43,9.3,1.16,.3
Jalan Trans,INE349X01015,3.55,5.16,0,4.5,33000,-64.5,3.55,3.4,3.38,5,7.83,-54.7,14.6,2.5
Aesthetik Engi,INE0TSF01011,97.2,167.38,7,4.5,15000,275,102.3,95.5,107.34,-9.4,99.47,-2.3,155.6,60
Ace Alpha Tech,INE0S9X01011,92.05,161.63,7,4.5,3000,-88.5,92.05,91.35,103.69,-11.2,105.03,-12.4,138,77.1
TMB,INE668A01016,556.55,8812.97,377,4.5,709247,299.1,571,536.15,496.94,12,450.96,23.4,571,403.35
Misquita Engg,INE957W01025,117,31.52,1,4.5,1000,0,117,117,101.64,15.1,101.64,15.1,140,78.09
Ontic Finserve,INE989S01042,1.85,16.65,1,4.5,71226,-7.8,1.85,1.85,2.16,-14.4,1.12,65.2,3.03,.52
Special Res,INE247M01014,117.05,563.01,24,4.5,170993,18.9,117.05,111.25,125.84,-7,131.32,-10.9,162,107.6
Teamo Productio,INE065J01024,.7,76.74,3,4.5,3923905,-46.1,.7,.67,.62,12.9,.95,-26.3,2.48,.52
Elixir Cap,INE785D01012,117,67.9,3,4.5,4710,-64.6,117,102,104.98,11.4,131.06,-10.7,311.15,91.85
SP Capital,INE102F01015,59.45,35.74,2,4.5,1477,-64.9,59.5,56.5,60.4,-1.6,52.38,13.5,76.79,38
CJ Gelatine,INE557D01015,17.89,8.61,0,4.4,104,-91.1,17.89,16.3,16.58,7.9,18.01,-.7,26.7,14.01
Prism Medico,INE730E01016,20,12.13,1,4.4,5090,92.4,20.09,19.5,19.48,2.7,16.83,18.8,25.44,11.62
Aryavan Ent,INE360S01012,46.98,32.71,1,4.4,15602,-72.2,47.47,44.83,41.53,13.1,45.32,3.7,63.7,31.57
Konstelec Engin,INE0QEI01011,48.8,73.69,3,4.4,7000,600,48.8,46.5,55.72,-12.4,71.26,-31.5,124.3,42
Shlokka Dyes,INE1EUB01016,34.45,73.75,3,4.4,9600,-55.6,34.6,34,55.07,-37.4,55.07,-37.4,90,31.53
Rashi Periphera,INE0J1F01024,398.25,2624.47,110,4.4,1066841,65.5,408.9,377.05,337.59,18,312,27.6,408.9,245
Vishnu Prakash,INE0AE001013,52.78,657.87,28,4.4,6312476,34.5,53.3,49.94,79.58,-33.7,145.54,-63.7,306.6,49.1
Dharan Infra,INE278R01034,.24,62.75,3,4.4,32195547,-49.6,.24,.23,.4,-40,.49,-51,.89,.21
Vantage Knowled,INE427T01025,1.19,40.64,2,4.4,3223922,-13.1,1.19,1.14,1.91,-37.7,13.87,-91.4,76.03,.99
Polymac Thermo,INE826P01018,19.98,9.55,0,4.4,800,0,19.98,19.98,16.74,19.4,16.33,22.4,20.31,11.21
Thangamayil ,INE085J01014,3481.75,10821.28,455,4.4,251721,91,3599,3312,2928,18.9,2181.06,59.6,3599,1526.45
Worldwide Alum,INE550D01010,25.23,8.29,0,4.4,1672,-30.2,25.35,23.05,19.38,30.2,20.73,21.7,27.96,15.68
Quantum Digital,INE373C01019,23.5,7.13,0,4.4,1,-99.7,23.5,23.5,22.23,5.7,25.35,-7.3,33.5,18
Rich Universe,INE652D01014,8.42,6.11,0,4.4,2,-60,8.42,8.42,9.56,-11.9,10.8,-22,14.98,7
Sikozy Realtors,INE528E01022,1.16,5.17,0,4.4,29645,1110,1.16,1.11,1.06,9.4,1.09,6.4,1.48,.75
Premier,INE342A01018,3.08,9.36,0,4.3,10745,38.4,3.08,2.81,3.27,-5.8,3.45,-10.7,4.39,2.63
Slone Infosys,INE0SMA01017,276.5,145.69,6,4.3,400,0,276.5,276.5,295.1,-6.3,299.01,-7.5,476,220.4
Revathi Equipme,INE0DAB01012,742,227.64,9,4.3,229,-15.5,742,741.95,825.13,-10.1,1067.2,-30.5,2191.4,675
Kaka Industries,INE0P3N01018,223.25,304.96,13,4.3,35500,294.4,235,219.2,220.27,1.4,225.6,-1,301,188
Meera Ind,INE343X01018,63,67.28,3,4.3,9157,-51.6,63,60.42,64.06,-1.7,65.43,-3.7,84.78,54
Panabyte Techno,INE516E01019,34.85,15.3,1,4.3,8584,260.5,34.99,33.06,38.44,-9.3,38.79,-10.2,50.7,26.63
Amarnath Sec,INE745P01010,13,3.9,0,4.3,1171,-64.3,13.4,12.5,13.29,-2.2,13.71,-5.2,22.36,10.06
DCM Fin,INE891B01012,5.24,11.59,0,4.3,29730,13.9,5.98,5.21,5.44,-3.7,6.09,-14,9.11,4.52
Kopran,INE082A01010,154.45,745.77,31,4.3,695246,213.9,157.5,146.5,148.26,4.2,172.63,-10.5,218,123.75
Technvision ,INE314H01012,7240,4543.1,182,4.2,527,311.7,7240,7090.3,6092.3,18.8,5053.23,43.3,8123.9,2949.75
Zodiac-Jrd,INE077B01018,39.79,43.67,2,4.2,21789,421.6,40.4,36.9,44,-9.6,52.9,-24.8,79.79,35.21
Venmax Drugs,INE154G01022,26.78,14.03,1,4.2,3790,243.9,26.97,24.43,27.42,-2.3,26.49,1.1,36.96,17.51
Kandarp Digi,INE0MOT01016,151.15,135.63,6,4.2,95000,2275,152.25,144.4,120.01,25.9,90.82,66.4,152.25,46.15
Ideal Techno,INE0T9I01011,187.5,93.75,4,4.2,5500,266.7,190,180,203.64,-7.9,157.96,18.7,221,119.2
Crayons Advert,INE0OFK01019,39.6,71.28,3,4.2,15000,150,40,39.5,45.19,-12.4,58.56,-32.4,104,36.75
Systematic Ind,INE1KLZ01011,188,419.83,17,4.2,21600,260,189,177.5,200.22,-6.1,200.25,-6.1,247.75,177.5
Asston Pharma,INE0SJX01015,87.5,74.49,3,4.2,6000,500,87.5,81.99,87.88,-.4,96.91,-9.7,126,75.21
Gretex Corp,INE199P01028,344,778.79,31,4.2,2398,-49.7,345,335,296.19,16.1,301.48,14.1,417.32,215.25
KIOCL,INE880L01014,402.7,24474.14,982,4.2,820496,145.2,413.6,386,388.89,3.6,337.41,19.4,634.35,188.15
Kuber Udyog,INE594R01018,15.2,5.22,0,4.2,408,-72.8,15.2,14,16.44,-7.5,16.64,-8.7,21.25,12.18
Jointeca,INE131N01018,4.9,4.91,0,4.2,8000,-50,4.9,4.9,5.23,-6.3,5.23,-6.3,6.2,4.36
Spectrum Foods,INE547C01018,17.34,41.86,2,4.2,21960,27.3,17.54,16,16.8,3.2,22.99,-24.6,34.58,14.51
Shree Ganesh El,INE400N01017,17.7,9.74,0,4.2,4,-99.1,17.7,17.7,17.99,-1.6,23.08,-23.3,33.19,15.9
Photoquip India,INE813B01016,12.5,7.5,0,4.2,385,-86.9,12.5,12.5,14.43,-13.4,17.18,-27.2,25.2,11.05
Gujarat Inje(K),INE659F01014,38.56,43.54,2,4.2,148110,52.7,38.85,36.45,27.91,38.2,24.68,56.2,38.85,17.02
Amforge Ind,INE991A01020,7.39,10.63,0,4.2,1842,-40.3,7.79,7,8.65,-14.6,9.13,-19.1,11,6.51
SPML Infra,INE937A01023,193,1228.81,48,4.1,263793,74.3,194.2,181.8,202.54,-4.7,215.24,-10.3,321.7,137
Kalana Ispat,INE0T0L01014,23.95,31.23,1,4.1,4000,0,23.95,23.5,26.96,-11.2,38.73,-38.2,55,22.8
Sundaram-Clayto,INE0Q3R01026,1281,2823.32,112,4.1,29532,227,1281,1230,1342.31,-4.6,1895.93,-32.4,2933,1185.3
Gian Life Care,INE063601012,9.35,9.67,0,4.1,5850,70.7,9.35,8.51,11.02,-15.2,14.82,-36.9,20.75,7.08
Mufin Green Fin,INE08KJ01020,123,2003.3,80,4.1,2698856,396.3,123,118.25,109.14,12.7,88.95,38.3,126.15,63.66
Lasa Supergener,INE670X01014,11.58,58.02,2,4.1,237638,-60.3,11.83,10.86,10.28,12.6,14.69,-21.2,30.48,8.21
Strides Pharma,INE939A01011,984.55,9074.89,354,4.1,1115965,143.8,1010,920.15,893.69,10.2,789.85,24.7,1024.9,530.7
Shree Metalloys,INE914B01012,58,30.49,1,4.1,36399,10.9,58.49,53.55,39.25,47.8,39.15,48.1,62.29,27.94
Syschem ,INE121D01036,53.34,212.63,8,4.1,46434,9.4,55.5,51.22,53.08,.5,47.95,11.2,62,35.33
Inani Marbles,INE635D01027,19,35.34,1,4.1,11480,186.3,19.4,18.2,19.17,-.9,19.73,-3.7,26,14.36
Ipca Lab,INE571A01038,1466,37192.42,1459,4.1,669201,442.6,1473.95,1404.15,1380.13,6.2,1401.43,4.6,1754.95,1200
Rudra Ecovation,INE723D01021,26,224.25,9,4.1,91131,-55.5,26,25.24,28.77,-9.6,41.18,-36.9,75.88,20
Deccan Gold ,INE945F01025,97.99,1929.88,76,4.1,1753104,100.3,100.99,94.42,117.12,-16.3,122.91,-20.3,170.5,85.3
Algoquant Fin,INE598D01035,68.9,1936.75,75,4,2130272,-45.7,71.46,66.23,62.74,9.8,59.63,15.5,91.7,43.69
IB Infotech,INE678B01021,310,39.7,2,4,313,51.9,310,284,249,24.5,200.33,54.7,313.85,140
ACI Infocom,INE167B01025,1.33,14.7,1,4,199971,268,1.4,1.27,1.47,-9.5,1.9,-30,2.76,1.17
Relic Techno,INE452B01013,77.99,40.16,2,4,203,1930,78,71.25,80.66,-3.3,63.4,23,93.96,21.5
Globus Power,INE064L01015,14.4,142.49,5,4,3665,-8.5,14.45,13.75,14.82,-2.8,15.52,-7.2,20,12.15
GSM Foils,INE0SQY01018,217.3,278.4,11,4,56000,38.3,225,211,209.74,3.6,175.07,24.1,255.15,110.7
De Neers Tools,INE0JWV01011,167.05,477.87,18,4,19200,77.8,168.65,157,161.58,3.4,263.43,-36.6,374.8,132
Infinity Infowa,INE16XA01017,419,228.45,9,4,12800,77.8,419.65,401,381.08,10,381.08,10,483.85,294
Aelea Commodit,INE0T3401029,152.85,311.34,12,4,26400,41.9,152.85,146.95,174.88,-12.6,187.87,-18.6,344,139.05
Mercantile Ven,INE689O01013,26.2,293.23,11,4,2014,19,26.35,25.65,26.2,0,24.95,5,36.78,19
HB Portfolio,INE638B01025,63.97,68.86,3,4,802,8.7,63.97,60,70.51,-9.3,85.21,-24.9,109.98,60
Zenotech Lab,INE486F01012,50.12,305.89,12,4,20943,-1.5,50.93,47.93,48.71,2.9,56.12,-10.7,72.87,43.85
Neelkanth Rock,INE741D01015,19,9.58,0,4,41,-93.7,19.16,17.6,17.36,9.4,15.67,21.3,20.5,11.13
Cindrella Hotel,INE908C01012,59.8,21.32,1,4,154,-58.9,60,56,63.4,-5.7,63.9,-6.4,81.58,50
Tilak Ventures,INE026L01022,1.88,251.37,9,3.9,2579480,8.5,1.92,1.75,2.74,-31.4,3.04,-38.2,3.87,1.56
Modern Insulat,INE219W01012,220.15,1037.87,39,3.9,41913,-22,220.15,205.35,167.82,31.2,125.13,75.9,226.8,85.01
Apollo Hospital,INE437A01024,7358,105808.04,3926,3.9,599077,69.3,7359.35,7048,7409.97,-.7,7147.26,2.9,8099,6002.15
Raunaq EPC,INE523K01012,55.99,18.72,1,3.9,423,144.5,56.38,51.31,62.64,-10.6,65.31,-14.3,98.8,48.64
RKEC Project,INE786W01010,56.31,135.09,5,3.9,57782,269.9,57.18,53.51,59.55,-5.4,70.7,-20.4,102.6,43.5
Mahickra Chem,INE961Y01015,160,129.96,5,3.9,2250,0,160,149.75,154.26,3.7,129.63,23.4,180,95.2
Apex Ecotech,INE0T4V01015,134,176.68,7,3.9,3200,33.3,134.9,128.9,130.96,2.3,122.1,9.7,169,73
Softtech Engg,INE728Z01015,325,416.62,16,3.9,11288,71.5,327.5,310,338.87,-4.1,379.63,-14.4,530.5,300.6
Padmalaya,INE243B01016,4.44,7.55,0,3.9,10840,97.1,4.45,4.1,4.67,-4.9,4.55,-2.4,7.29,3.42
LWS Knitwear,INE281M01013,16,23.41,1,3.9,5667,11011.8,16.88,15,16.48,-2.9,18.31,-12.6,31.39,13.5
TPL Plastech,INE413G01022,69.14,539.31,20,3.9,168069,53.3,70.33,65.51,68.72,.6,77.6,-10.9,107,63
RR Fin Consult,INE229D01011,147.45,163.22,6,3.9,7040,-38.8,148.9,135,180.41,-18.3,74.46,98,263.7,11.8
Millenium Onlin,INE570N01025,2.15,10.75,0,3.9,13694,67.8,2.17,1.97,1.97,9.1,2.12,1.4,2.88,1.65
HMT,INE262A01018,48.9,1738.88,64,3.8,16308,33.4,49.45,47.7,51.86,-5.7,56.58,-13.6,79.5,44.95
Lupin,INE326A01037,2151.95,98301.08,3602,3.8,2014431,205.5,2164.1,2078,2035.12,5.7,2004.63,7.3,2390.55,1774
Walchand Peop,INE695D01021,131,38.04,1,3.8,143,-81.4,138.9,131,133.28,-1.7,141.31,-7.3,184.75,109.75
Rockingdeals,INE0PTR01012,234.75,199.27,7,3.8,750,-62.5,236,230,220.56,6.4,279.25,-15.9,650,160.55
Felix Ind,INE901X01013,192.85,98.22,4,3.8,185000,-16.7,198.8,186,170.33,13.2,169.92,13.5,220,108
Radaan Media,INE874F01027,3.62,19.61,1,3.8,11896,-81.4,3.62,3.28,3.42,5.8,3.9,-7.2,6.8,3.04
Pace Digitek,INE0S3G01027,196.9,4250.18,154,3.8,3028755,288,201,189.05,208.46,-5.5,208.94,-5.8,232.2,183.1
Acceleratebs,INE0POP01017,81,27.85,1,3.8,3200,25,81,78,85.45,-5.2,104.78,-22.7,165,67
